Date P PET Q
1998-11-23 0 1.008 0.0907
1998-11-24 0 0.988 0.0937
1998-11-25 2.34 0.968 0.1045
1998-11-26 5.77 0.949 0.106
1998-11-27 0 0.931 0.1168
1998-11-28 0 0.913 0.1106
1998-11-29 0 0.895 0.1091
1998-11-30 0 0.878 0.106
1998-12-01 0 0.862 0.106
1998-12-02 0 0.846 0.1076
1998-12-03 0 0.83 0.1045
1998-12-04 0 0.815 0.1214
1998-12-05 0 0.801 0.106
1998-12-06 0.25 0.787 0.0922
1998-12-07 0.72 0.774 0.0937
1998-12-08 21.07 0.761 0.0876
1998-12-09 9.89 0.749 0.1552
1998-12-10 0.07 0.737 0.249
1998-12-11 0.25 0.726 0.2413
1998-12-12 2.22 0.715 0.2198
1998-12-13 28.33 0.705 0.2674
1998-12-14 0.26 0.696 0.438
1998-12-15 0 0.687 0.441
1998-12-16 0.26 0.679 0.3673
1998-12-17 0.18 0.671 0.2797
1998-12-18 0 0.664 0.2382
1998-12-19 0.05 0.657 0.1982
1998-12-20 0.01 0.651 0.1737
1998-12-21 0 0.646 0.1537
1998-12-22 0.05 0.641 0.146
1998-12-23 6.97 0.637 0.1352
1998-12-24 7.02 0.633 0.146
1998-12-25 0.22 0.63 0.1598
1998-12-26 0 0.628 0.1598
1998-12-27 0.05 0.626 0.1537
1998-12-28 0.89 0.625 0.1644
1998-12-29 0.78 0.624 0.1767
1998-12-30 0.63 0.624 0.1906
1998-12-31 0.22 0.624 0.2013
1999-01-01 0.01 0.62 0.1859
1999-01-02 1.17 0.629 0.1798
1999-01-03 35.34 0.632 0.2474
1999-01-04 0 0.635 0.5041
1999-01-05 0 0.639 0.5963
1999-01-06 0 0.644 0.5532
1999-01-07 0.04 0.649 0.4626
1999-01-08 2.11 0.655 0.418
1999-01-09 3.23 0.661 0.3227
1999-01-10 0.01 0.668 0.2797
1999-01-11 0 0.676 0.2351
1999-01-12 0 0.684 0.2336
1999-01-13 0 0.692 0.2305
1999-01-14 4.94 0.702 0.2213
1999-01-15 12.32 0.711 0.2505
1999-01-16 0.56 0.722 0.3673
1999-01-17 1.61 0.733 0.3826
1999-01-18 16.21 0.744 0.3857
1999-01-19 3.66 0.756 0.4948
1999-01-20 0.03 0.769 0.6623
1999-01-21 0.88 0.782 0.6762
1999-01-22 0.34 0.795 0.5578
1999-01-23 12.33 0.809 0.4487
1999-01-24 26.75 0.824 0.5194
1999-01-25 1.67 0.839 0.8698
1999-01-26 0 0.855 1.1126
1999-01-27 0 0.872 1.2125
1999-01-28 0 0.888 1.1756
1999-01-29 0 0.906 0.9973
1999-01-30 0 0.923 0.6562
1999-01-31 0 0.942 0.4856
1999-02-01 5.77 0.961 0.4011
1999-02-02 5.98 0.98 0.3826
1999-02-03 0.02 1 0.4211
1999-02-04 0.27 1.02 0.4595
1999-02-05 0.09 1.041 0.4702
1999-02-06 0.01 1.062 0.4518
1999-02-07 0.97 1.084 0.4103
1999-02-08 0.13 1.106 0.375
1999-02-09 0 1.128 0.355
1999-02-10 0 1.151 0.3304
1999-02-11 1.25 1.175 0.3073
1999-02-12 7.79 1.199 0.2904
1999-02-13 1.58 1.223 0.3289
1999-02-14 0.04 1.248 0.3627
1999-02-15 0.04 1.273 0.4057
1999-02-16 0.04 1.298 0.378
1999-02-17 3.33 1.324 0.3442
1999-02-18 18.11 1.351 0.3581
1999-02-19 0.95 1.377 0.4626
1999-02-20 0.08 1.404 0.6639
1999-02-21 0 1.432 0.7776
1999-02-22 0 1.46 0.6961
1999-02-23 0 1.488 0.5425
1999-02-24 0 1.516 0.4426
1999-02-25 1.75 1.545 0.3842
1999-02-26 0.9 1.574 0.3627
1999-02-27 0.42 1.603 0.3673
1999-02-28 12.59 1.633 0.3811
1999-03-01 5.3 1.663 0.4533
1999-03-02 0.01 1.693 0.6424
1999-03-03 8.83 1.724 0.8037
1999-03-04 3.95 1.755 0.8467
1999-03-05 0 1.786 0.7714
1999-03-06 1.5 1.817 0.7561
1999-03-07 0.15 1.848 0.8083
1999-03-08 0 1.88 0.796
1999-03-09 11.23 1.912 0.6485
1999-03-10 0.53 1.944 0.5455
1999-03-11 0.14 1.977 0.5256
1999-03-12 0 2.009 0.5486
1999-03-13 0.52 2.042 0.5671
1999-03-14 34.03 2.075 0.5932
1999-03-15 9.24 2.108 1.0988
1999-03-16 0 2.141 1.7058
1999-03-17 2.61 2.175 2.0439
1999-03-18 0 2.208 2.1361
1999-03-19 0 2.242 2.2437
1999-03-20 1 2.276 2.4588
1999-03-21 25.52 2.31 2.551
1999-03-22 0.61 2.344 1.9824
1999-03-23 0.51 2.378 1.5306
1999-03-24 0.58 2.412 1.6597
1999-03-25 0.24 2.446 1.8902
1999-03-26 0.01 2.48 2.0285
1999-03-27 1.12 2.515 1.7058
1999-03-28 0 2.549 1.0542
1999-03-29 0 2.583 0.8498
1999-03-30 0 2.618 0.7422
1999-03-31 0.6 2.652 0.6593
1999-04-01 6.05 2.686 0.6132
1999-04-02 1.83 2.721 0.6547
1999-04-03 0.09 2.755 0.6685
1999-04-04 0.98 2.789 0.6669
1999-04-05 0.52 2.823 0.6608
1999-04-06 0 2.857 0.6255
1999-04-07 0 2.892 0.5932
1999-04-08 0.49 2.926 0.5409
1999-04-09 7.02 2.959 0.5087
1999-04-10 1.64 2.993 0.5594
1999-04-11 3.4 3.027 0.5778
1999-04-12 0.63 3.061 0.6055
1999-04-13 0.13 3.094 0.6055
1999-04-14 0.08 3.127 0.5794
1999-04-15 4.48 3.16 0.5148
1999-04-16 0.51 3.193 0.4733
1999-04-17 0 3.226 0.441
1999-04-18 0 3.259 0.4103
1999-04-19 0.03 3.291 0.3919
1999-04-20 0.79 3.324 0.3657
1999-04-21 1.79 3.356 0.3581
1999-04-22 0.74 3.388 0.3412
1999-04-23 7.95 3.419 0.3412
1999-04-24 0.14 3.451 0.3642
1999-04-25 0 3.482 0.3473
1999-04-26 0 3.513 0.3304
1999-04-27 0 3.543 0.312
1999-04-28 0.1 3.574 0.2904
1999-04-29 0.49 3.604 0.272
1999-04-30 0 3.634 0.2536
1999-05-01 0 3.663 0.2413
1999-05-02 0.2 3.692 0.2367
1999-05-03 0.02 3.721 0.2198
1999-05-04 0.23 3.75 0.209
1999-05-05 0.42 3.778 0.2105
1999-05-06 0.32 3.806 0.2059
1999-05-07 1.38 3.834 0.2044
1999-05-08 1.28 3.861 0.1998
1999-05-09 0 3.888 0.1936
1999-05-10 0 3.914 0.1813
1999-05-11 0 3.94 0.1644
1999-05-12 1.21 3.966 0.1521
1999-05-13 4.02 3.991 0.1383
1999-05-14 3.55 4.016 0.1291
1999-05-15 0 4.04 0.126
1999-05-16 0 4.064 0.1199
1999-05-17 0.44 4.088 0.1106
1999-05-18 0 4.111 0.1045
1999-05-19 0 4.134 0.1014
1999-05-20 0 4.156 0.0922
1999-05-21 0.01 4.178 0.0861
1999-05-22 8.44 4.2 0.0799
1999-05-23 5.5 4.221 0.0799
1999-05-24 2.02 4.241 0.0876
1999-05-25 0.96 4.261 0.0937
1999-05-26 0.01 4.281 0.0968
1999-05-27 0.01 4.3 0.0907
1999-05-28 0 4.318 0.0799
1999-05-29 0 4.336 0.0692
1999-05-30 0 4.354 0.0615
1999-05-31 0 4.371 0.0507
1999-06-01 0 4.387 0.0492
1999-06-02 0.35 4.403 0.0461
1999-06-03 0.06 4.419 0.04
1999-06-04 0.07 4.434 0.0338
1999-06-05 0 4.448 0.0323
1999-06-06 0 4.462 0.0307
1999-06-07 0 4.475 0.0292
1999-06-08 0 4.488 0.0261
1999-06-09 0 4.5 0.0231
1999-06-10 0 4.512 0.02
1999-06-11 0 4.523 0.02
1999-06-12 0.68 4.534 0.0215
1999-06-13 3.24 4.544 0.0215
1999-06-14 0.77 4.553 0.0277
1999-06-15 0.9 4.562 0.04
1999-06-16 0.97 4.57 0.04
1999-06-17 3.15 4.578 0.0384
1999-06-18 1.07 4.585 0.0415
1999-06-19 0.4 4.592 0.0446
1999-06-20 8.09 4.598 0.04
1999-06-21 3.46 4.603 0.0446
1999-06-22 0.67 4.608 0.0538
1999-06-23 0 4.612 0.0522
1999-06-24 0 4.616 0.0415
1999-06-25 0 4.619 0.0323
1999-06-26 0.04 4.621 0.0277
1999-06-27 0.93 4.623 0.0277
1999-06-28 3.63 4.624 0.0246
1999-06-29 12.22 4.625 0.0231
1999-06-30 8.31 4.625 0.0246
1999-07-01 5.53 4.625 0.1076
1999-07-02 3.06 4.624 0.1567
1999-07-03 9.04 4.622 0.1721
1999-07-04 0.07 4.62 0.1982
1999-07-05 0 4.617 0.1368
1999-07-06 0 4.614 0.0907
1999-07-07 4.18 4.61 0.063
1999-07-08 0.12 4.605 0.0599
1999-07-09 0 4.6 0.0569
1999-07-10 8.32 4.594 0.043
1999-07-11 0 4.588 0.0384
1999-07-12 9.24 4.581 0.0353
1999-07-13 3.17 4.573 0.0384
1999-07-14 2.64 4.565 0.0584
1999-07-15 0 4.557 0.0645
1999-07-16 0 4.547 0.0569
1999-07-17 0 4.538 0.0446
1999-07-18 1.31 4.527 0.0353
1999-07-19 0.33 4.516 0.0277
1999-07-20 2.73 4.505 0.02
1999-07-21 1.46 4.493 0.0169
1999-07-22 5.53 4.48 0.0154
1999-07-23 0.05 4.467 0.0154
1999-07-24 6.26 4.454 0.0134
1999-07-25 3.92 4.44 0.0106
1999-07-26 0 4.425 0.0101
1999-07-27 0 4.41 0.0088
1999-07-28 6.31 4.394 0.0075
1999-07-29 1.78 4.378 0.0072
1999-07-30 0.27 4.361 0.0078
1999-07-31 0.13 4.343 0.0123
1999-08-01 1.54 4.326 0.0111
1999-08-02 0.67 4.307 0.0092
1999-08-03 0 4.288 0.0088
1999-08-04 0 4.269 0.0071
1999-08-05 0.22 4.249 0.006
1999-08-06 1.23 4.229 0.0052
1999-08-07 0 4.208 0.0037
1999-08-08 1.47 4.187 0.0028
1999-08-09 0.33 4.165 0.0023
1999-08-10 0.1 4.143 0.0018
1999-08-11 0.04 4.121 0.0017
1999-08-12 0 4.098 0.0014
1999-08-13 3.57 4.074 0.0012
1999-08-14 12.15 4.05 0.0066
1999-08-15 0.7 4.026 0.126
1999-08-16 0.01 4.001 0.1491
1999-08-17 0 3.976 0.0922
1999-08-18 0 3.951 0.0569
1999-08-19 18.71 3.925 0.0353
1999-08-20 5.05 3.898 0.0307
1999-08-21 0.26 3.872 0.0384
1999-08-22 0.03 3.845 0.0353
1999-08-23 1.28 3.817 0.0292
1999-08-24 0.68 3.789 0.0261
1999-08-25 11.53 3.761 0.0246
1999-08-26 14.09 3.733 0.0553
1999-08-27 3.54 3.704 0.0676
1999-08-28 0.07 3.675 0.0599
1999-08-29 0 3.646 0.0461
1999-08-30 0.04 3.616 0.0384
1999-08-31 0.06 3.586 0.0307
1999-09-01 0 3.556 0.0246
1999-09-02 0 3.525 0.0231
1999-09-03 0.87 3.494 0.0215
1999-09-04 16.47 3.463 0.0231
1999-09-05 28.32 3.432 0.0553
1999-09-06 17.16 3.401 0.1445
1999-09-07 1.22 3.369 0.3412
1999-09-08 7.19 3.337 0.4118
1999-09-09 4.73 3.305 0.3043
1999-09-10 1.65 3.272 0.2443
1999-09-11 0 3.24 0.1967
1999-09-12 0 3.207 0.1537
1999-09-13 0 3.174 0.1322
1999-09-14 8.88 3.141 0.106
1999-09-15 57.45 3.108 0.0922
1999-09-16 64.22 3.074 1.0296
1999-09-17 8.97 3.041 3.1042
1999-09-18 0 3.007 3.7497
1999-09-19 0.12 2.973 3.1042
1999-09-20 2.92 2.939 2.5356
1999-09-21 10.47 2.905 1.6136
1999-09-22 2.05 2.871 0.7561
1999-09-23 0 2.837 0.5471
1999-09-24 0 2.803 0.4195
1999-09-25 0 2.769 0.3335
1999-09-26 0 2.734 0.272
1999-09-27 6.16 2.7 0.2336
1999-09-28 11.53 2.666 0.2612
1999-09-29 33.27 2.631 0.3258
1999-09-30 10.22 2.597 0.3949
1999-10-01 0.08 2.563 0.4672
1999-10-02 0 2.528 0.6823
1999-10-03 0 2.494 0.8959
1999-10-04 5.47 2.46 1.1018
1999-10-05 0.44 2.426 1.0112
1999-10-06 0 2.392 0.5333
1999-10-07 0 2.358 0.3903
1999-10-08 0 2.324 0.3381
1999-10-09 0.29 2.29 0.3058
1999-10-10 7.52 2.256 0.2843
1999-10-11 2.46 2.222 0.2904
1999-10-12 0.01 2.189 0.2858
1999-10-13 0.07 2.155 0.2735
1999-10-14 0 2.122 0.2612
1999-10-15 0.01 2.089 0.2351
1999-10-16 0.54 2.056 0.2198
1999-10-17 9.96 2.023 0.2059
1999-10-18 1.77 1.99 0.2428
1999-10-19 0 1.958 0.2659
1999-10-20 21.2 1.925 0.3073
1999-10-21 1.83 1.893 0.544
1999-10-22 2.05 1.861 0.65
1999-10-23 1.25 1.83 0.6562
1999-10-24 0 1.798 0.5363
1999-10-25 0.03 1.767 0.4533
1999-10-26 0.03 1.736 0.3873
1999-10-27 0 1.706 0.3365
1999-10-28 0.01 1.675 0.292
1999-10-29 0 1.645 0.2628
1999-10-30 0 1.615 0.2428
1999-10-31 0 1.586 0.2305
1999-11-01 0.36 1.557 0.2305
1999-11-02 14.78 1.528 0.232
1999-11-03 1.2 1.499 0.2843
1999-11-04 0 1.471 0.2828
1999-11-05 0 1.443 0.2904
1999-11-06 0 1.416 0.3488
1999-11-07 0 1.388 0.3488
1999-11-08 0 1.361 0.3196
1999-11-09 0 1.335 0.2874
1999-11-10 0.09 1.309 0.2674
1999-11-11 1.3 1.283 0.249
1999-11-12 0.92 1.258 0.2428
1999-11-13 0 1.233 0.2351
1999-11-14 0 1.209 0.2274
1999-11-15 0 1.185 0.2198
1999-11-16 0.14 1.161 0.2105
1999-11-17 0.32 1.138 0.2029
1999-11-18 0 1.115 0.1982
1999-11-19 0 1.093 0.1921
1999-11-20 0 1.071 0.1906
1999-11-21 0 1.049 0.1967
1999-11-22 0.01 1.028 0.1875
1999-11-23 0.13 1.008 0.1875
1999-11-24 0.41 0.988 0.1952
1999-11-25 3.51 0.968 0.2013
1999-11-26 23.58 0.949 0.2105
1999-11-27 0.41 0.931 0.2459
1999-11-28 0 0.913 0.2935
1999-11-29 0 0.895 0.4241
1999-11-30 0 0.878 0.5194
1999-12-01 0 0.862 0.4825
1999-12-02 0 0.846 0.3888
1999-12-03 0 0.83 0.3212
1999-12-04 0 0.815 0.2812
1999-12-05 0 0.801 0.2628
1999-12-06 8.12 0.787 0.2551
1999-12-07 0 0.774 0.2843
1999-12-08 0 0.761 0.2766
1999-12-09 0.18 0.749 0.2843
1999-12-10 8.74 0.737 0.2951
1999-12-11 0.31 0.726 0.2997
1999-12-12 0.16 0.715 0.3212
1999-12-13 4.93 0.705 0.3596
1999-12-14 26.35 0.696 0.481
1999-12-15 1.06 0.687 0.7422
1999-12-16 0 0.679 0.899
1999-12-17 0 0.671 1.0265
1999-12-18 0 0.664 1.0849
1999-12-19 0.02 0.657 1.0158
1999-12-20 2.4 0.651 0.7177
1999-12-21 3.92 0.646 0.5747
1999-12-22 0.74 0.641 0.5394
1999-12-23 0.15 0.637 0.5133
1999-12-24 0.01 0.633 0.4902
1999-12-25 0.01 0.63 0.4487
1999-12-26 0 0.628 0.4103
1999-12-27 0 0.626 0.3826
1999-12-28 0.01 0.625 0.3657
1999-12-29 0 0.624 0.3581
1999-12-30 0 0.624 0.3473
1999-12-31 0 0.624 0.3381
2000-01-01 0 0.62 0.3258
2000-01-02 0.43 0.629 0.3135
2000-01-03 0.09 0.632 0.3073
2000-01-04 16.7 0.635 0.3166
2000-01-05 0 0.639 0.5732
2000-01-06 0 0.644 0.6808
2000-01-07 0 0.649 0.7115
2000-01-08 0 0.655 0.6485
2000-01-09 4.18 0.661 0.5671
2000-01-10 10.09 0.668 0.5409
2000-01-11 0.76 0.676 0.6301
2000-01-12 0 0.684 0.7392
2000-01-13 0.13 0.692 0.8345
2000-01-14 0 0.702 0.7914
2000-01-15 0 0.711 0.6639
2000-01-16 0 0.722 0.5517
2000-01-17 0.1 0.733 0.4779
2000-01-18 0.04 0.744 0.4349
2000-01-19 0.22 0.756 0.4042
2000-01-20 4.56 0.769 0.4026
2000-01-21 0 0.782 0.4011
2000-01-22 0 0.795 0.3688
2000-01-23 0.73 0.809 0.3796
2000-01-24 0.37 0.824 0.3826
2000-01-25 15.92 0.839 0.4211
2000-01-26 1.1 0.855 0.4626
2000-01-27 0 0.872 0.4902
2000-01-28 0.56 0.888 0.5148
2000-01-29 0.18 0.906 0.5117
2000-01-30 21.42 0.923 0.4749
2000-01-31 2.6 0.942 0.6132
2000-02-01 0.55 0.961 0.7899
2000-02-02 0 0.98 0.8975
2000-02-03 0.26 1 0.9313
2000-02-04 0.11 1.02 0.879
2000-02-05 0.01 1.041 0.8129
2000-02-06 0 1.062 0.7791
2000-02-07 0 1.084 0.7622
2000-02-08 0 1.106 0.7622
2000-02-09 0 1.128 0.753
2000-02-10 0.01 1.151 0.7607
2000-02-11 0.01 1.175 0.7592
2000-02-12 3.52 1.199 0.7714
2000-02-13 2.4 1.223 0.7745
2000-02-14 3.22 1.248 0.8114
2000-02-15 0 1.273 0.8729
2000-02-16 0 1.298 0.879
2000-02-17 0.32 1.324 0.856
2000-02-18 15.08 1.351 0.856
2000-02-19 4.57 1.377 1.0081
2000-02-20 0 1.404 1.1418
2000-02-21 0 1.432 1.1956
2000-02-22 0.14 1.46 1.1741
2000-02-23 1.27 1.488 1.0342
2000-02-24 0 1.516 0.8575
2000-02-25 0 1.545 0.7315
2000-02-26 0.01 1.574 0.6531
2000-02-27 7.18 1.603 0.6009
2000-02-28 5.54 1.633 0.6224
2000-02-29 0.08 1.663 0.7284
2000-03-01 0.1 1.693 0.8437
2000-03-02 0.06 1.724 0.8514
2000-03-03 0 1.755 0.773
2000-03-04 0 1.786 0.6746
2000-03-05 0 1.817 0.5886
2000-03-06 0 1.848 0.5225
2000-03-07 0 1.88 0.4779
2000-03-08 0 1.912 0.4518
2000-03-09 0 1.944 0.4257
2000-03-10 0 1.977 0.4088
2000-03-11 7.28 2.009 0.3996
2000-03-12 4.28 2.042 0.4349
2000-03-13 0 2.075 0.4288
2000-03-14 0 2.108 0.4134
2000-03-15 0.09 2.141 0.418
2000-03-16 15.71 2.175 0.4303
2000-03-17 5.38 2.208 0.7653
2000-03-18 0 2.242 0.856
2000-03-19 0 2.276 0.7899
2000-03-20 3.98 2.31 0.7376
2000-03-21 24.77 2.344 0.8375
2000-03-22 2.37 2.378 1.2694
2000-03-23 0.3 2.412 1.4
2000-03-24 0 2.446 1.4322
2000-03-25 2.05 2.48 1.4768
2000-03-26 0.21 2.515 1.5367
2000-03-27 13.33 2.549 1.3354
2000-03-28 6.41 2.583 1.4445
2000-03-29 0.43 2.618 1.4922
2000-03-30 0.01 2.652 1.4077
2000-03-31 0 2.686 1.3247
2000-04-01 0.06 2.721 1.1157
2000-04-02 0.84 2.755 0.8959
2000-04-03 3.38 2.789 0.7822
2000-04-04 2.25 2.823 0.7545
2000-04-05 0.26 2.857 0.753
2000-04-06 0 2.892 0.7315
2000-04-07 0 2.926 0.6731
2000-04-08 26.49 2.959 0.6055
2000-04-09 0.3 2.993 0.7899
2000-04-10 0.12 3.027 1.0819
2000-04-11 0.38 3.061 1.2909
2000-04-12 0.14 3.094 1.3739
2000-04-13 0.04 3.127 1.2125
2000-04-14 0.38 3.16 0.9159
2000-04-15 4.63 3.193 0.7422
2000-04-16 1.74 3.226 0.7253
2000-04-17 26.59 3.259 0.7207
2000-04-18 8.59 3.291 1.0373
2000-04-19 0.11 3.324 1.4507
2000-04-20 0 3.356 1.5367
2000-04-21 15.44 3.388 1.7058
2000-04-22 0.11 3.419 1.9824
2000-04-23 0.44 3.451 2.2437
2000-04-24 2.03 3.482 2.2283
2000-04-25 23.89 3.513 1.6136
2000-04-26 6.78 3.543 1.506
2000-04-27 2.08 3.574 1.7212
2000-04-28 0.09 3.604 1.9824
2000-04-29 0.13 3.634 2.1975
2000-04-30 0 3.663 2.4434
2000-05-01 0.02 3.692 2.551
2000-05-02 0.01 3.721 2.1361
2000-05-03 0 3.75 1.2524
2000-05-04 0 3.778 0.8882
2000-05-05 0 3.806 0.7484
2000-05-06 0 3.834 0.6577
2000-05-07 0 3.861 0.5932
2000-05-08 0 3.888 0.5409
2000-05-09 0 3.914 0.4902
2000-05-10 1.16 3.94 0.4472
2000-05-11 0.89 3.966 0.3934
2000-05-12 0 3.991 0.3627
2000-05-13 3.04 4.016 0.3335
2000-05-14 2.68 4.04 0.2997
2000-05-15 0.03 4.064 0.2674
2000-05-16 0.19 4.088 0.2474
2000-05-17 0.28 4.111 0.2336
2000-05-18 0.3 4.134 0.2228
2000-05-19 14.04 4.156 0.2136
2000-05-20 6.41 4.178 0.2367
2000-05-21 8.13 4.2 0.3273
2000-05-22 24.07 4.221 0.4672
2000-05-23 1.79 4.241 0.6531
2000-05-24 0.68 4.261 0.8329
2000-05-25 0.48 4.281 0.8852
2000-05-26 0 4.3 0.7284
2000-05-27 4.78 4.318 0.5256
2000-05-28 6.84 4.336 0.418
2000-05-29 3.32 4.354 0.4134
2000-05-30 1.24 4.371 0.4718
2000-05-31 0 4.387 0.458
2000-06-01 0 4.403 0.4195
2000-06-02 0.33 4.419 0.3765
2000-06-03 0 4.434 0.3319
2000-06-04 0 4.448 0.2904
2000-06-05 1.63 4.462 0.2551
2000-06-06 15.12 4.475 0.2889
2000-06-07 2.53 4.488 0.4195
2000-06-08 1.61 4.5 0.4241
2000-06-09 0.29 4.512 0.4011
2000-06-10 0 4.523 0.3427
2000-06-11 0.09 4.534 0.2797
2000-06-12 7.25 4.544 0.2336
2000-06-13 15.33 4.553 0.1998
2000-06-14 3.96 4.562 0.189
2000-06-15 26.83 4.57 0.1967
2000-06-16 0.06 4.578 0.2505
2000-06-17 9 4.585 0.3811
2000-06-18 18.12 4.592 0.458
2000-06-19 2.32 4.598 0.5609
2000-06-20 0.39 4.603 0.65
2000-06-21 2.25 4.608 0.6347
2000-06-22 7.38 4.612 0.733
2000-06-23 0.15 4.616 0.7576
2000-06-24 0 4.619 0.5594
2000-06-25 0.8 4.621 0.4042
2000-06-26 5.83 4.623 0.3273
2000-06-27 24.02 4.624 0.2597
2000-06-28 22.57 4.625 0.2904
2000-06-29 5.32 4.625 0.4733
2000-06-30 0.25 4.625 0.7069
2000-07-01 0 4.624 0.8759
2000-07-02 0 4.622 1.0204
2000-07-03 13.45 4.62 1.0849
2000-07-04 8.5 4.617 0.7592
2000-07-05 9.51 4.614 0.458
2000-07-06 0.62 4.61 0.3596
2000-07-07 0.02 4.605 0.3796
2000-07-08 0 4.6 0.4395
2000-07-09 0 4.594 0.3873
2000-07-10 3.31 4.588 0.3089
2000-07-11 4.01 4.581 0.2459
2000-07-12 0.05 4.573 0.1982
2000-07-13 0.09 4.565 0.1829
2000-07-14 11.47 4.557 0.169
2000-07-15 22.1 4.547 0.2751
2000-07-16 3.69 4.538 0.3996
2000-07-17 3.56 4.527 0.4595
2000-07-18 0.13 4.516 0.4165
2000-07-19 23.87 4.505 0.3442
2000-07-20 7.09 4.493 0.335
2000-07-21 0.04 4.48 0.2858
2000-07-22 0.71 4.467 0.2628
2000-07-23 1 4.454 0.2782
2000-07-24 4.62 4.44 0.2782
2000-07-25 7.41 4.425 0.252
2000-07-26 10.19 4.41 0.2551
2000-07-27 3.01 4.394 0.3027
2000-07-28 10.2 4.378 0.3581
2000-07-29 5.77 4.361 0.5563
2000-07-30 3.24 4.343 0.7884
2000-07-31 3.13 4.326 0.8099
2000-08-01 2.54 4.307 0.9144
2000-08-02 1.7 4.288 1.0911
2000-08-03 4.66 4.269 1.0066
2000-08-04 10.35 4.249 0.6516
2000-08-05 1.4 4.229 0.5117
2000-08-06 0.94 4.208 0.4764
2000-08-07 0.58 4.187 0.4211
2000-08-08 0 4.165 0.4948
2000-08-09 2.55 4.143 0.4795
2000-08-10 0.69 4.121 0.3842
2000-08-11 0.91 4.098 0.3043
2000-08-12 0.5 4.074 0.2536
2000-08-13 6.04 4.05 0.2213
2000-08-14 1.39 4.026 0.2151
2000-08-15 0 4.001 0.2105
2000-08-16 0.08 3.976 0.1859
2000-08-17 0.04 3.951 0.1644
2000-08-18 18.57 3.925 0.1567
2000-08-19 0.14 3.898 0.1783
2000-08-20 0.02 3.872 0.1752
2000-08-21 0 3.845 0.1675
2000-08-22 0.01 3.817 0.1552
2000-08-23 0.29 3.789 0.1475
2000-08-24 1.64 3.761 0.1306
2000-08-25 0.08 3.733 0.1199
2000-08-26 1.1 3.704 0.1106
2000-08-27 12.56 3.675 0.103
2000-08-28 1.12 3.646 0.1229
2000-08-29 3.18 3.616 0.1168
2000-08-30 5.54 3.586 0.1199
2000-08-31 4.93 3.556 0.1829
2000-09-01 7.27 3.525 0.2751
2000-09-02 8.94 3.494 0.3012
2000-09-03 18.53 3.463 0.2812
2000-09-04 5.85 3.432 0.2843
2000-09-05 7.34 3.401 0.2828
2000-09-06 0 3.369 0.3412
2000-09-07 0.04 3.337 0.4103
2000-09-08 0 3.305 0.3442
2000-09-09 0 3.272 0.2797
2000-09-10 0 3.24 0.2244
2000-09-11 0 3.207 0.1829
2000-09-12 0.03 3.174 0.1521
2000-09-13 0 3.141 0.1322
2000-09-14 6.05 3.108 0.1168
2000-09-15 12.14 3.074 0.1076
2000-09-16 0.22 3.041 0.0968
2000-09-17 1.84 3.007 0.0876
2000-09-18 0.24 2.973 0.0861
2000-09-19 19.25 2.939 0.0922
2000-09-20 1.78 2.905 0.1168
2000-09-21 0.02 2.871 0.1122
2000-09-22 0.71 2.837 0.103
2000-09-23 0.27 2.803 0.0968
2000-09-24 0.64 2.769 0.0953
2000-09-25 37.27 2.734 0.1199
2000-09-26 10.71 2.7 0.2874
2000-09-27 0.3 2.666 0.4595
2000-09-28 0 2.631 0.5978
2000-09-29 0 2.597 0.6086
2000-09-30 0.04 2.563 0.4994
2000-10-01 0.13 2.528 0.3442
2000-10-02 0.03 2.494 0.2536
2000-10-03 0 2.46 0.2029
2000-10-04 0 2.426 0.169
2000-10-05 0 2.392 0.146
2000-10-06 0.16 2.358 0.1322
2000-10-07 0.02 2.324 0.1168
2000-10-08 0 2.29 0.103
2000-10-09 0 2.256 0.0922
2000-10-10 0 2.222 0.0845
2000-10-11 0 2.189 0.0784
2000-10-12 0 2.155 0.0753
2000-10-13 0 2.122 0.0707
2000-10-14 0 2.089 0.0645
2000-10-15 0 2.056 0.0599
2000-10-16 0 2.023 0.0599
2000-10-17 0.01 1.99 0.063
2000-10-18 0.21 1.958 0.063
2000-10-19 0 1.925 0.0615
2000-10-20 0 1.893 0.0599
2000-10-21 0 1.861 0.063
2000-10-22 0.02 1.83 0.0599
2000-10-23 0 1.798 0.0553
2000-10-24 0 1.767 0.0538
2000-10-25 0 1.736 0.0599
2000-10-26 0 1.706 0.0584
2000-10-27 0 1.675 0.0599
2000-10-28 0 1.645 0.0645
2000-10-29 0 1.615 0.0692
2000-10-30 0 1.586 0.0676
2000-10-31 0 1.557 0.0615
2000-11-01 0 1.528 0.0676
2000-11-02 0 1.499 0.063
2000-11-03 0 1.471 0.0645
2000-11-04 0.01 1.443 0.0661
2000-11-05 0 1.416 0.0645
2000-11-06 0 1.388 0.083
2000-11-07 0 1.361 0.0907
2000-11-08 0.01 1.335 0.0861
2000-11-09 4.01 1.309 0.0799
2000-11-10 2.87 1.283 0.0907
2000-11-11 2.65 1.258 0.1076
2000-11-12 0 1.233 0.106
2000-11-13 0 1.209 0.1153
2000-11-14 6.9 1.185 0.1153
2000-11-15 0.27 1.161 0.1506
2000-11-16 0.05 1.138 0.1567
2000-11-17 0 1.115 0.1583
2000-11-18 0.04 1.093 0.1752
2000-11-19 0.07 1.071 0.1706
